,Time,Signal,Signal type,Processing stage
109,5.45,0.007980405481263268,EMG,Normalized signal
110,5.5,0.0018209151322820442,EMG,Normalized signal
111,5.55,0.00754144896154816,EMG,Normalized signal
112,5.6,0.008114860505950042,EMG,Normalized signal
113,5.65,0.0025135091146826576,EMG,Normalized signal
114,5.7,0.013298246911490683,EMG,Normalized signal
115,5.75,0.0073734368363568455,EMG,Normalized signal
116,5.8,0.01667305465136134,EMG,Normalized signal
117,5.85,0.003136908175239035,EMG,Normalized signal
118,5.9,0.001036231539576712,EMG,Normalized signal
119,5.95,0.0014912737803290206,EMG,Normalized signal
120,6.0,0.00951007621873488,EMG,Normalized signal
121,6.05,0.006211561290104123,EMG,Normalized signal
122,6.1,0.009808998637905566,EMG,Normalized signal
123,6.15,0.004069780394236063,EMG,Normalized signal
124,6.2,0.015357237040924026,EMG,Normalized signal
125,6.25,0.00405189983169044,EMG,Normalized signal
126,6.3,0.0053112436887375845,EMG,Normalized signal
127,6.35,0.006233361566319637,EMG,Normalized signal
128,6.4,0.004605515985345621,EMG,Normalized signal
129,6.45,0.0036147231527029907,EMG,Normalized signal
130,6.5,0.009402594723722775,EMG,Normalized signal
131,6.55,0.013429299639016805,EMG,Normalized signal
132,6.6,0.006045494912647336,EMG,Normalized signal
133,6.65,0.007100006968999238,EMG,Normalized signal
134,6.7,0.006327613947285822,EMG,Normalized signal
135,6.75,0.012449416913409495,EMG,Normalized signal
136,6.8,0.0035388955341851113,EMG,Normalized signal
137,6.85,0.007554019862423419,EMG,Normalized signal
138,6.9,0.006689257274054786,EMG,Normalized signal
139,6.95,0.0024588493118692456,EMG,Normalized signal
140,7.0,0.003556002101974217,EMG,Normalized signal
141,7.05,0.00775756220364503,EMG,Normalized signal
142,7.1,0.00400948369166348,EMG,Normalized signal
143,7.15,0.011926511007165705,EMG,Normalized signal
144,7.2,0.009801529254882623,EMG,Normalized signal
145,7.25,0.001076920369920048,EMG,Normalized signal
146,7.3,0.0005642876008719789,EMG,Normalized signal
147,7.35,0.0047365848542481595,EMG,Normalized signal
148,7.4,0.018829466331639316,EMG,Normalized signal
149,7.45,0.0002866868518210041,EMG,Normalized signal
150,7.5,0.003013445766698098,EMG,Normalized signal
151,7.55,0.0006480418976135382,EMG,Normalized signal
152,7.6,0.0024591154635331364,EMG,Normalized signal
153,7.65,0.01087109922385205,EMG,Normalized signal
154,7.7,0.0026600010695737543,EMG,Normalized signal
155,7.75,0.0094611616032365,EMG,Normalized signal
156,7.8,0.012774243186388558,EMG,Normalized signal
157,7.85,0.00977914983519295,EMG,Normalized signal
158,7.9,0.0026146072419200033,EMG,Normalized signal
159,7.95,0.0048306370279788445,EMG,Normalized signal
160,8.0,0.006998491347822341,EMG,Normalized signal
161,8.05,0.006118312270516363,EMG,Normalized signal
162,8.1,0.0011270505387545415,EMG,Normalized signal
163,8.15,0.00722362394501158,EMG,Normalized signal
164,8.2,0.005025245714717076,EMG,Normalized signal
165,8.25,0.0034385217863063806,EMG,Normalized signal
166,8.3,0.0038462589202390486,EMG,Normalized signal
167,8.35,0.020600438808625054,EMG,Normalized signal
168,8.4,0.012496763704188825,EMG,Normalized signal
169,8.45,0.010715272122311596,EMG,Normalized signal
170,8.5,0.006829568963579719,EMG,Normalized signal
171,8.55,0.008978433754146394,EMG,Normalized signal
172,8.6,0.008825345125603243,EMG,Normalized signal
173,8.65,0.008970322072303607,EMG,Normalized signal
174,8.7,0.0038376136970371764,EMG,Normalized signal
175,8.75,0.00436074059698485,EMG,Normalized signal
176,8.8,0.003609205982789356,EMG,Normalized signal
177,8.85,0.005035332718571448,EMG,Normalized signal
178,8.9,0.006824844814755564,EMG,Normalized signal
179,8.95,0.0007714104411424477,EMG,Normalized signal
180,9.0,0.008135115711720603,EMG,Normalized signal
181,9.05,0.003702941391052485,EMG,Normalized signal
182,9.1,0.006988830911920154,EMG,Normalized signal
183,9.15,0.003402649663980186,EMG,Normalized signal
184,9.2,0.0016038498144830928,EMG,Normalized signal
185,9.25,0.008444902646686755,EMG,Normalized signal
186,9.3,0.011167275559262226,EMG,Normalized signal
187,9.35,0.0014697038847415467,EMG,Normalized signal
188,9.4,0.005463034410644011,EMG,Normalized signal
189,9.45,0.0038857379018369625,EMG,Normalized signal
190,9.5,0.0052659667776030405,EMG,Normalized signal
191,9.55,0.0008774403607947463,EMG,Normalized signal
192,9.6,0.005735008607516223,EMG,Normalized signal
193,9.65,0.005739729616313414,EMG,Normalized signal
194,9.7,0.005964181191896715,EMG,Normalized signal
195,9.75,0.0006548406943026772,EMG,Normalized signal
196,9.8,0.00926647115409623,EMG,Normalized signal
197,9.85,0.005865133945095099,EMG,Normalized signal
198,9.9,0.010614663469924915,EMG,Normalized signal
199,9.95,0.003958330050186566,EMG,Normalized signal
200,10.0,0.005093559758230178,EMG,Normalized signal
201,10.05,0.0014089637080921598,EMG,Normalized signal
202,10.1,0.00441905143849758,EMG,Normalized signal
203,10.15,0.00665588243583211,EMG,Normalized signal
204,10.2,0.006203708698678881,EMG,Normalized signal
205,10.25,0.008563515145391594,EMG,Normalized signal
206,10.3,0.006526227803567227,EMG,Normalized signal
207,10.35,0.003837474550007286,EMG,Normalized signal
208,10.4,0.01355087878686997,EMG,Normalized signal
209,10.45,0.0007119325025043897,EMG,Normalized signal
210,10.5,0.006803678402854336,EMG,Normalized signal
211,10.55,0.004784258248796789,EMG,Normalized signal
212,10.6,0.007983870466129205,EMG,Normalized signal
213,10.65,0.005256522712386824,EMG,Normalized signal
214,10.7,0.003013318545752375,EMG,Normalized signal
215,10.75,0.0007092183722021148,EMG,Normalized signal
216,10.8,0.01459666555445634,EMG,Normalized signal
217,10.85,0.006826031190247633,EMG,Normalized signal
218,10.9,0.0037715539333488617,EMG,Normalized signal
219,10.95,0.0019933473514436384,EMG,Normalized signal
220,11.0,0.003063454198104702,EMG,Normalized signal
221,11.05,0.006035932692869288,EMG,Normalized signal
222,11.1,0.004216674100519959,EMG,Normalized signal
223,11.15,0.005780444388444156,EMG,Normalized signal
224,11.2,0.02092456193853066,EMG,Normalized signal
225,11.25,0.0014386399017792305,EMG,Normalized signal
226,11.3,0.0016130861877848679,EMG,Normalized signal
227,11.35,0.007161450657270932,EMG,Normalized signal
228,11.4,0.006875221409007063,EMG,Normalized signal
229,11.45,0.005339735863898948,EMG,Normalized signal
230,11.5,0.005002651079633016,EMG,Normalized signal
231,11.55,0.0038030993878690193,EMG,Normalized signal
232,11.6,0.0037622639188077756,EMG,Normalized signal
233,11.65,0.0030199326698161096,EMG,Normalized signal
234,11.7,0.008239464159956465,EMG,Normalized signal
235,11.75,0.017044265218952352,EMG,Normalized signal
236,11.8,0.001637561038747718,EMG,Normalized signal
237,11.85,0.0008940563861774104,EMG,Normalized signal
238,11.9,0.000824888249179028,EMG,Normalized signal
239,11.95,0.020771083618421827,EMG,Normalized signal
240,12.0,0.0049058673539549595,EMG,Normalized signal
241,12.05,0.001972335144051284,EMG,Normalized signal
242,12.1,0.0008434378952750376,EMG,Normalized signal
243,12.15,0.012205931702967151,EMG,Normalized signal
244,12.2,0.009161291766307318,EMG,Normalized signal
245,12.25,0.0017441201222409815,EMG,Normalized signal
246,12.3,0.00967378677905417,EMG,Normalized signal
247,12.35,0.0019436852982989698,EMG,Normalized signal
248,12.4,0.014719464497725208,EMG,Normalized signal
249,12.45,0.007740828095267679,EMG,Normalized signal
250,12.5,0.008790821673684323,EMG,Normalized signal
251,12.55,0.0077137369260579965,EMG,Normalized signal
252,12.6,0.0032074127223945263,EMG,Normalized signal
253,12.65,0.002484087179121835,EMG,Normalized signal
254,12.7,0.0019038982125261412,EMG,Normalized signal
255,12.75,0.002108685277873046,EMG,Normalized signal
256,12.8,0.0015891968791292208,EMG,Normalized signal
257,12.85,0.0036002660402026706,EMG,Normalized signal
258,12.9,0.0011586006829658628,EMG,Normalized signal
259,12.95,0.0160572245025376,EMG,Normalized signal
260,13.0,0.004156768659365066,EMG,Normalized signal
261,13.05,0.009455291895563567,EMG,Normalized signal
262,13.1,0.0010289035662193414,EMG,Normalized signal
263,13.15,0.000900041185900968,EMG,Normalized signal
264,13.2,0.008474364151908846,EMG,Normalized signal
265,13.25,0.006674078764127727,EMG,Normalized signal
266,13.3,0.0026691146297590685,EMG,Normalized signal
267,13.35,0.0023922820589349623,EMG,Normalized signal
268,13.4,0.008980427314746074,EMG,Normalized signal
269,13.45,0.0063474407995393126,EMG,Normalized signal
270,13.5,0.0050995015231693405,EMG,Normalized signal
271,13.55,0.004583385421396336,EMG,Normalized signal
272,13.6,0.005868947669320803,EMG,Normalized signal
273,13.65,0.015398704111200815,EMG,Normalized signal
274,13.7,0.009161287534850663,EMG,Normalized signal
275,13.75,0.00574937713213845,EMG,Normalized signal
276,13.8,0.0054938031855266585,EMG,Normalized signal
277,13.85,0.0017515554797314656,EMG,Normalized signal
278,13.9,0.0005179074499490362,EMG,Normalized signal
279,13.95,0.007016385817848785,EMG,Normalized signal
280,14.0,0.0034845610156820097,EMG,Normalized signal
281,14.05,0.0057616156080219335,EMG,Normalized signal
282,14.1,0.0026619261363846456,EMG,Normalized signal
283,14.15,0.00016802584370057162,EMG,Normalized signal
284,14.2,0.00279340407876757,EMG,Normalized signal
285,14.25,0.005589718812430295,EMG,Normalized signal
286,14.3,0.0027453106383471737,EMG,Normalized signal
287,14.35,0.004636248387848275,EMG,Normalized signal
288,14.4,0.0023483743762493987,EMG,Normalized signal
289,14.45,0.005110112750141385,EMG,Normalized signal
290,14.5,0.006806733013160194,EMG,Normalized signal
291,14.55,0.0007450917348036513,EMG,Normalized signal
292,14.6,0.006147802174085675,EMG,Normalized signal
293,14.65,0.006585264936019303,EMG,Normalized signal
294,14.7,0.005532752315184236,EMG,Normalized signal
295,14.75,0.002310165224053695,EMG,Normalized signal
296,14.8,0.015187174635755689,EMG,Normalized signal
297,14.85,0.002048990962264471,EMG,Normalized signal
298,14.9,0.005391871561838786,EMG,Normalized signal
299,14.95,0.016675635254604408,EMG,Normalized signal
300,15.0,0.009677601067498695,EMG,Normalized signal
301,15.05,0.003890073582457533,EMG,Normalized signal
302,15.1,0.00031654430360888693,EMG,Normalized signal
303,15.15,0.009086889095089786,EMG,Normalized signal
304,15.2,2.5706497592226813e-05,EMG,Normalized signal
305,15.25,0.004000287880966561,EMG,Normalized signal
306,15.3,0.0003815773492030438,EMG,Normalized signal
307,15.35,0.0012306209907178964,EMG,Normalized signal
308,15.4,0.005921315436095281,EMG,Normalized signal
309,15.45,0.0015390109501049166,EMG,Normalized signal
310,15.5,0.008710801018470875,EMG,Normalized signal
311,15.55,0.001970357408530173,EMG,Normalized signal
312,15.6,0.003097393239371025,EMG,Normalized signal
313,15.65,0.007543574545799258,EMG,Normalized signal
314,15.7,0.007533184470797785,EMG,Normalized signal
315,15.75,0.003011989357159245,EMG,Normalized signal
316,15.8001,0.012302515948214267,EMG,Normalized signal
317,15.8501,0.0016188746509174054,EMG,Normalized signal
318,15.9001,0.002024969406157433,EMG,Normalized signal
319,15.9501,0.003669885682150929,EMG,Normalized signal
320,16.0001,0.0021321862961938077,EMG,Normalized signal
321,16.0501,0.0036726462138234866,EMG,Normalized signal
322,16.1001,0.007546127169747835,EMG,Normalized signal
323,16.1501,0.0034756754697750484,EMG,Normalized signal
324,16.2001,0.0020416667335377797,EMG,Normalized signal
325,16.2501,0.006958963366232101,EMG,Normalized signal
326,16.3001,0.01662760032719151,EMG,Normalized signal
327,16.3501,0.007329744081483956,EMG,Normalized signal
328,16.4001,0.0009105264097118084,EMG,Normalized signal
329,16.4501,0.0024133231245937756,EMG,Normalized signal
330,16.5001,0.0055058715855348895,EMG,Normalized signal
331,16.5501,0.013100503334552798,EMG,Normalized signal
332,16.6001,0.010005022808533489,EMG,Normalized signal
333,16.6501,0.0017592786266513378,EMG,Normalized signal
334,16.7001,0.010018399257653332,EMG,Normalized signal
335,16.7501,0.0015062959154660608,EMG,Normalized signal
336,16.8001,0.004920427810733355,EMG,Normalized signal
337,16.8501,0.001317545262011129,EMG,Normalized signal
338,16.9001,2.760432861278955e-05,EMG,Normalized signal
339,16.9501,0.00893592913251865,EMG,Normalized signal
340,17.0001,0.004865142310385611,EMG,Normalized signal
341,17.0501,0.011159552158337005,EMG,Normalized signal
342,17.1001,0.004585415560092206,EMG,Normalized signal
343,17.1501,0.004153094286462413,EMG,Normalized signal
344,17.2001,0.0042799411829820486,EMG,Normalized signal
345,17.2501,0.01590314317369164,EMG,Normalized signal
346,17.3001,0.00396426885187408,EMG,Normalized signal
347,17.3501,0.0005524495360169829,EMG,Normalized signal
348,17.4001,0.0036423639155954853,EMG,Normalized signal
349,17.4501,0.004686380912673136,EMG,Normalized signal
350,17.5001,0.0017400187545779703,EMG,Normalized signal
351,17.5501,0.00019783637533991828,EMG,Normalized signal
352,17.6001,0.0020634227964865365,EMG,Normalized signal
353,17.6501,0.005020317743689178,EMG,Normalized signal
354,17.7001,0.012472358123480425,EMG,Normalized signal
355,17.7501,0.00014077594065063675,EMG,Normalized signal
356,17.8001,0.0024717459204884073,EMG,Normalized signal
357,17.8501,0.0003759868233313691,EMG,Normalized signal
358,17.9001,0.002374401392651912,EMG,Normalized signal
359,17.9501,0.000707389889081197,EMG,Normalized signal
360,18.0001,0.007486874264649627,EMG,Normalized signal
361,18.0501,0.006187359077293922,EMG,Normalized signal
362,18.1001,0.007495629965992817,EMG,Normalized signal
363,18.1501,0.0034602219761714673,EMG,Normalized signal
364,18.2001,0.0028693351438876524,EMG,Normalized signal
365,18.2501,0.013134432883616055,EMG,Normalized signal
366,18.3001,0.006979395321666446,EMG,Normalized signal
367,18.3501,0.007458613975029444,EMG,Normalized signal
368,18.4001,0.0033796689380275555,EMG,Normalized signal
369,18.4501,0.0026850429003300786,EMG,Normalized signal
370,18.5001,0.003588217184478422,EMG,Normalized signal
371,18.5501,0.002846574944331454,EMG,Normalized signal
372,18.6001,0.00875199472676882,EMG,Normalized signal
373,18.6501,0.0028038217204370327,EMG,Normalized signal
374,18.7001,0.006514755167814396,EMG,Normalized signal
375,18.7501,0.01271036779888373,EMG,Normalized signal
376,18.8001,0.0018449809292269432,EMG,Normalized signal
377,18.8501,0.0032738199481002228,EMG,Normalized signal
378,18.9001,0.0024850568301592983,EMG,Normalized signal
379,18.9501,0.005950808981342742,EMG,Normalized signal
380,19.0001,0.0018602438844681237,EMG,Normalized signal
381,19.0501,4.257830643999182e-05,EMG,Normalized signal
382,19.1001,0.0013503147839386723,EMG,Normalized signal
383,19.1501,0.005552771837594256,EMG,Normalized signal
384,19.2001,0.0012801642368129409,EMG,Normalized signal
385,19.2501,0.014626856859415411,EMG,Normalized signal
386,19.3001,0.0017428945014739954,EMG,Normalized signal
387,19.3501,0.004964065681409418,EMG,Normalized signal
388,19.4001,0.012531313532170869,EMG,Normalized signal
389,19.4501,0.014505935064664662,EMG,Normalized signal
390,19.5001,0.008759345938282582,EMG,Normalized signal
391,19.5501,0.006473830309497021,EMG,Normalized signal
392,19.6001,0.005488907516874446,EMG,Normalized signal
393,19.6501,0.0018626814351386549,EMG,Normalized signal
394,19.7001,0.005119784288806731,EMG,Normalized signal
395,19.7501,0.001769325600847824,EMG,Normalized signal
396,19.8001,0.0050747142303671396,EMG,Normalized signal
397,19.8501,0.003996397640420095,EMG,Normalized signal
398,19.9001,0.005722390865087241,EMG,Normalized signal
399,19.9501,0.00016549564254268446,EMG,Normalized signal
400,20.0001,0.0033630357458779275,EMG,Normalized signal
401,20.0501,0.0067089643787531916,EMG,Normalized signal
402,20.1001,0.012368189044396726,EMG,Normalized signal
403,20.1501,0.001969713659852183,EMG,Normalized signal
404,20.2001,0.003686940097830264,EMG,Normalized signal
405,20.2501,0.0008517003426811295,EMG,Normalized signal
406,20.3001,0.005949873646666339,EMG,Normalized signal
407,20.3501,0.00016824794752283336,EMG,Normalized signal
408,20.4001,0.0008589121649130551,EMG,Normalized signal
409,20.4501,0.005176481062667742,EMG,Normalized signal
410,20.5001,0.0039050125884662217,EMG,Normalized signal
411,20.5501,0.004894933672843417,EMG,Normalized signal
412,20.6001,0.008523185721293744,EMG,Normalized signal
413,20.6501,0.004931361677360006,EMG,Normalized signal
414,20.7001,0.0020043249429290747,EMG,Normalized signal
415,20.7501,0.005194754698109428,EMG,Normalized signal
416,20.8001,0.00782138630567921,EMG,Normalized signal
417,20.8501,0.004794130391258127,EMG,Normalized signal
418,20.9001,0.012520327443013575,EMG,Normalized signal
419,20.9501,0.000496689631539651,EMG,Normalized signal
420,21.0001,0.007418846506526134,EMG,Normalized signal
421,21.0501,0.005866545768652988,EMG,Normalized signal
422,21.1001,0.0028622630738034107,EMG,Normalized signal
423,21.1501,0.001135387566899531,EMG,Normalized signal
424,21.2001,0.01318065724113656,EMG,Normalized signal
425,21.2501,0.0013506796835440846,EMG,Normalized signal
426,21.3001,0.0031699057509103675,EMG,Normalized signal
427,21.3501,0.003759245713312965,EMG,Normalized signal
428,21.4001,0.007098917169661066,EMG,Normalized signal
429,21.4501,0.009259874783595448,EMG,Normalized signal
430,21.5001,0.007579816048103846,EMG,Normalized signal
431,21.5501,3.3457672832823915e-05,EMG,Normalized signal
432,21.6001,0.0018271848496347362,EMG,Normalized signal
433,21.6501,0.004088672282420651,EMG,Normalized signal
434,21.7001,0.006204887317666968,EMG,Normalized signal
435,21.7501,0.0032057184860436075,EMG,Normalized signal
436,21.8001,0.010904086034473001,EMG,Normalized signal
437,21.8501,0.002334797703836279,EMG,Normalized signal
438,21.9001,0.019252717575540635,EMG,Normalized signal
439,21.9501,0.00279326979223067,EMG,Normalized signal
440,22.0001,0.006806907610807939,EMG,Normalized signal
441,22.0501,0.006694871622458156,EMG,Normalized signal
442,22.1001,0.0030302665052755404,EMG,Normalized signal
443,22.1501,0.004433556187454286,EMG,Normalized signal
444,22.2001,0.0004861078153502647,EMG,Normalized signal
445,22.2501,0.010620565543535812,EMG,Normalized signal
446,22.3001,0.000988190260246371,EMG,Normalized signal
447,22.3501,0.003624653805018188,EMG,Normalized signal
448,22.4001,0.013088673747805195,EMG,Normalized signal
449,22.4501,0.008224509457672023,EMG,Normalized signal
450,22.5001,0.0025915755661204834,EMG,Normalized signal
451,22.5501,0.0017838078192215405,EMG,Normalized signal
452,22.6001,0.0025229562739592618,EMG,Normalized signal
453,22.6501,0.006280349220096986,EMG,Normalized signal
454,22.7001,0.007109184079386523,EMG,Normalized signal
455,22.7501,0.009655988631822977,EMG,Normalized signal
456,22.8001,0.0035977743510686314,EMG,Normalized signal
457,22.8501,0.0002309226992156711,EMG,Normalized signal
458,22.9001,0.0010075359607896106,EMG,Normalized signal
459,22.9501,0.0044527060851656365,EMG,Normalized signal
460,23.0001,0.0008731042430490387,EMG,Normalized signal
461,23.0501,0.005617577469434055,EMG,Normalized signal
462,23.1001,0.006125101889915383,EMG,Normalized signal
463,23.1501,0.004876558769876039,EMG,Normalized signal
464,23.2001,0.0036173147995401536,EMG,Normalized signal
465,23.2501,0.005370540636835384,EMG,Normalized signal
466,23.3001,0.00170874844918812,EMG,Normalized signal
467,23.3501,0.0006250606992534378,EMG,Normalized signal
468,23.4001,0.0186209219751837,EMG,Normalized signal
469,23.4501,0.005576816403837786,EMG,Normalized signal
470,23.5001,0.004079963071236153,EMG,Normalized signal
471,23.5501,0.005106496166848509,EMG,Normalized signal
472,23.6001,0.010003645550343766,EMG,Normalized signal
473,23.6501,0.01103888324262053,EMG,Normalized signal
474,23.7001,0.013773913937144899,EMG,Normalized signal
475,23.7501,0.006857167034109831,EMG,Normalized signal
476,23.8001,0.0025142325986190874,EMG,Normalized signal
477,23.8501,0.007759582823447049,EMG,Normalized signal
478,23.9001,0.0017905550109859128,EMG,Normalized signal
479,23.9501,0.0026852259113614284,EMG,Normalized signal
480,24.0001,0.008487336020075016,EMG,Normalized signal
481,24.0501,0.001818603177477577,EMG,Normalized signal
482,24.1001,0.003079657577648223,EMG,Normalized signal
483,24.1501,0.00929423300847862,EMG,Normalized signal
484,24.2001,0.007439555576350002,EMG,Normalized signal
485,24.2501,0.00041064798002409393,EMG,Normalized signal
486,24.3001,0.008534372937441442,EMG,Normalized signal
487,24.3501,0.003435714495750676,EMG,Normalized signal
488,24.4001,0.0008886064717374597,EMG,Normalized signal
489,24.4501,0.0024518345259537315,EMG,Normalized signal
490,24.5001,0.010588844923092363,EMG,Normalized signal
491,24.5501,0.0032400470197204044,EMG,Normalized signal
492,24.6001,0.004647001471790312,EMG,Normalized signal
493,24.6501,0.0015578330971960422,EMG,Normalized signal
494,24.7001,0.014495393176700741,EMG,Normalized signal
495,24.7501,0.006702292802230375,EMG,Normalized signal
496,24.8001,0.00627481526334951,EMG,Normalized signal
497,24.8501,0.0020341592237520445,EMG,Normalized signal
498,24.9001,0.001999529903832779,EMG,Normalized signal
499,24.9501,0.012484668263462135,EMG,Normalized signal
500,25.0001,0.007133251819166394,EMG,Normalized signal
501,25.0501,0.0035591637995431116,EMG,Normalized signal
502,25.1001,0.004110765520399206,EMG,Normalized signal
503,25.1501,0.004594695367009543,EMG,Normalized signal
504,25.2001,0.0052953128817358275,EMG,Normalized signal
505,25.2501,0.00564660473755485,EMG,Normalized signal
506,25.3001,0.0012872915663863795,EMG,Normalized signal
507,25.3501,0.00362827146800326,EMG,Normalized signal
508,25.4001,0.0019448996670662039,EMG,Normalized signal
509,25.4501,0.008316461121902744,EMG,Normalized signal
510,25.5001,0.008121098847057716,EMG,Normalized signal
511,25.5501,0.0035229856824258226,EMG,Normalized signal
512,25.6001,0.0013537625635541201,EMG,Normalized signal
513,25.6501,0.010779530444910616,EMG,Normalized signal
514,25.7001,0.004889201012914815,EMG,Normalized signal
515,25.7501,0.005632701241652598,EMG,Normalized signal
516,25.8001,0.008843022433658611,EMG,Normalized signal
517,25.8501,0.0018554843888970282,EMG,Normalized signal
518,25.9001,0.0024646300098156893,EMG,Normalized signal
519,25.9501,0.0028243299187010163,EMG,Normalized signal
520,26.0001,0.0015631955606622045,EMG,Normalized signal
